ATNM,Actinium Pharmaceuticals Inc. (Delaware) Common Stock,United States,Health Care,Major Pharmaceuticals
PTY,Pimco Corporate & Income Opportunity Fund,United States,,
RPD,Rapid7 Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
PTGX,Protagonist Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CLLS,Cellectis S.A. American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AAN,Aarons Holdings Company Inc. Common Stock,United States,Technology,Diversified Commercial Services
MAN,ManpowerGroup Common Stock,United States,Technology,Professional Services
TSRI,TSR Inc. Common Stock,United States,Technology,EDP Services
DBDR,Roman DBDR Tech Acquisition Corp. Class A Common Stock,United States,Finance,Business Services
PASG,Passage Bio Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VRA,Vera Bradley Inc. Common Stock,United States,Consumer Non-Durables,Apparel
SAFM,Sanderson Farms Inc. Common Stock,United States,Consumer Non-Durables,Meat/Poultry/Fish
PAX,Patria Investments Limited Class A Common Shares,Cayman Islands,Finance,Investment Managers
UTZ,Utz Brands Inc Class A Common Stock,United States,Consumer Non-Durables,Packaged Foods
STCN,Steel Connect Inc. Common Stock,United States,Miscellaneous,Business Services
WK,Workiva Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
TRUE,TrueCar Inc. Common Stock,United States,Technology,Computer Software: Programming Data Processing
GTLS,Chart Industries Inc. Common Stock,United States,Capital Goods,Metal Fabrications
PSO,Pearson Plc Common Stock,United Kingdom,Consumer Services,Books
SMCI,Super Micro Computer Inc. Common Stock,United States,Technology,Computer Manufacturing
COLL,Collegium Pharmaceutical Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
IFMK,iFresh Inc. Common Stock,United States,Consumer Services,Food Chains
GLOP,GasLog Partners LP Common Units representing limited partnership interests,,Consumer Services,Marine Transportation
VRNA,Verona Pharma plc American Depositary Share,United Kingdom,Health Care,Major Pharmaceuticals
MLHR,Herman Miller Inc. Common Stock,United States,Consumer Durables,Office Equipment/Supplies/Services
WBS,Webster Financial Corporation Common Stock,United States,Finance,Major Banks
NMCI,Navios Maritime Containers L.P. Common Units,Monaco,Transportation,Marine Transportation
UBSI,United Bankshares Inc. Common Stock,United States,Finance,Major Banks
AFI,Armstrong Flooring Inc. Common Stock,,Consumer Non-Durables,Plastic Products
IMO,Imperial Oil Limited Common Stock,Canada,Energy,Integrated oil Companies
SON,Sonoco Products Company Common Stock,United States,Consumer Durables,Containers/Packaging
EVBG,Everbridge Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
FURY,Fury Gold Mines Limited Common Shares,,Basic Industries,Precious Metals
EIGI,Endurance International Group Holdings Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
TSE,Trinseo S.A. Ordinary Shares,,Basic Industries,Major Chemicals
DNP,DNP Select Income Fund Inc. Common Stock,United States,,
ABST,Absolute Software Corporation Common Stock,Canada,Technology,Computer Software: Prepackaged Software
HIO,Western Asset High Income Opportunity Fund Inc. Common Stock,United States,,
SYPR,Sypris Solutions Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
QUOT,Quotient Technology Inc. Common Stock,,Consumer Services,Advertising
AWP,Aberdeen Global Premier Properties Fund Common Shares of Beneficial Interest,United States,,
WRI,Weingarten Realty Investors Common Stock,United States,Consumer Services,Real Estate Investment Trusts
TYHT,Shineco Inc. Common Stock,China,Consumer Non-Durables,Farming/Seeds/Milling
WAT,Waters Corporation Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
SYRS,Syros Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
THM,International Tower Hill Mines Ltd. Ordinary Shares (Canada),Canada,Basic Industries,Precious Metals
PEGA,Pegasystems Inc. Common Stock,United States,Technology,EDP Services
EVV,Eaton Vance Limited Duration Income Fund Common Shares of Beneficial Interest,United States,,
SEAH,Sports Entertainment Acquisition Corp. Class A Common Stock,United States,Finance,Business Services
FHB,First Hawaiian Inc. Common Stock,United States,Finance,Major Banks
SNDE,Sundance Energy Inc. Common Stock,United States,Energy,Oil & Gas Production
SALM,Salem Media Group Inc. Class A Common Stock,United States,Consumer Services,Broadcasting
HSC,Harsco Corporation Common Stock,United States,Consumer Services,Diversified Commercial Services
CBZ,CBIZ Inc. Common Stock,United States,Miscellaneous,Business Services
SMTS,Sierra Metals Inc. Common Stock,,Basic Industries,Precious Metals
SLGN,Silgan Holdings Inc. Common Stock,United States,Consumer Durables,Containers/Packaging
PBTS,Powerbridge Technologies Co. Ltd. Ordinary Shares,China,Technology,EDP Services
NVCR,NovoCure Limited Ordinary Shares,Jersey,Health Care,Medical/Dental Instruments
GTES,Gates Industrial Corporation plc Ordinary Shares,,Technology,Industrial Machinery/Components
PXS,Pyxis Tankers Inc. Common Stock,Greece,Transportation,Marine Transportation
ACIW,ACI Worldwide Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
EOLS,Evolus Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
FIXX,Homology Medicines Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
RMGB,RMG Acquisition Corp. II Class A Ordinary Shares,United States,Finance,Business Services
GSS,Golden Star Resources Ltd Common Stock,United States,Basic Industries,Precious Metals
HRTG,Heritage Insurance Holdings Inc. Common Stock,,Finance,Property-Casualty Insurers
VVNT,Vivint Smart Home Inc.,,Technology,EDP Services
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),,Technology,EDP Services
MMLP,Martin Midstream Partners L.P. Limited Partnership,United States,Energy,Oil Refining/Marketing
PCRX,Pacira BioSciences Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
ATNM,Actinium Pharmaceuticals Inc. (Delaware) Common Stock,United States,Health Care,Major Pharmaceuticals
PTY,Pimco Corporate & Income Opportunity Fund,United States,,
RPD,Rapid7 Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
PTGX,Protagonist Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CLLS,Cellectis S.A. American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AAN,Aarons Holdings Company Inc. Common Stock,United States,Technology,Diversified Commercial Services
MAN,ManpowerGroup Common Stock,United States,Technology,Professional Services
TSRI,TSR Inc. Common Stock,United States,Technology,EDP Services
DBDR,Roman DBDR Tech Acquisition Corp. Class A Common Stock,United States,Finance,Business Services
PASG,Passage Bio Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VRA,Vera Bradley Inc. Common Stock,United States,Consumer Non-Durables,Apparel
SAFM,Sanderson Farms Inc. Common Stock,United States,Consumer Non-Durables,Meat/Poultry/Fish
PAX,Patria Investments Limited Class A Common Shares,Cayman Islands,Finance,Investment Managers
UTZ,Utz Brands Inc Class A Common Stock,United States,Consumer Non-Durables,Packaged Foods
STCN,Steel Connect Inc. Common Stock,United States,Miscellaneous,Business Services
WK,Workiva Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
TRUE,TrueCar Inc. Common Stock,United States,Technology,Computer Software: Programming Data Processing
GTLS,Chart Industries Inc. Common Stock,United States,Capital Goods,Metal Fabrications
PSO,Pearson Plc Common Stock,United Kingdom,Consumer Services,Books
SMCI,Super Micro Computer Inc. Common Stock,United States,Technology,Computer Manufacturing
COLL,Collegium Pharmaceutical Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
IFMK,iFresh Inc. Common Stock,United States,Consumer Services,Food Chains
GLOP,GasLog Partners LP Common Units representing limited partnership interests,,Consumer Services,Marine Transportation
VRNA,Verona Pharma plc American Depositary Share,United Kingdom,Health Care,Major Pharmaceuticals
MLHR,Herman Miller Inc. Common Stock,United States,Consumer Durables,Office Equipment/Supplies/Services
WBS,Webster Financial Corporation Common Stock,United States,Finance,Major Banks
NMCI,Navios Maritime Containers L.P. Common Units,Monaco,Transportation,Marine Transportation
UBSI,United Bankshares Inc. Common Stock,United States,Finance,Major Banks
AFI,Armstrong Flooring Inc. Common Stock,,Consumer Non-Durables,Plastic Products
IMO,Imperial Oil Limited Common Stock,Canada,Energy,Integrated oil Companies
SON,Sonoco Products Company Common Stock,United States,Consumer Durables,Containers/Packaging
EVBG,Everbridge Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
FURY,Fury Gold Mines Limited Common Shares,,Basic Industries,Precious Metals
EIGI,Endurance International Group Holdings Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
TSE,Trinseo S.A. Ordinary Shares,,Basic Industries,Major Chemicals
DNP,DNP Select Income Fund Inc. Common Stock,United States,,
ABST,Absolute Software Corporation Common Stock,Canada,Technology,Computer Software: Prepackaged Software
HIO,Western Asset High Income Opportunity Fund Inc. Common Stock,United States,,
SYPR,Sypris Solutions Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
QUOT,Quotient Technology Inc. Common Stock,,Consumer Services,Advertising
AWP,Aberdeen Global Premier Properties Fund Common Shares of Beneficial Interest,United States,,
WRI,Weingarten Realty Investors Common Stock,United States,Consumer Services,Real Estate Investment Trusts
TYHT,Shineco Inc. Common Stock,China,Consumer Non-Durables,Farming/Seeds/Milling
WAT,Waters Corporation Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
SYRS,Syros Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
SEAH,Sports Entertainment Acquisition Corp. Class A Common Stock,United States,Finance,Business Services
FHB,First Hawaiian Inc. Common Stock,United States,Finance,Major Banks
SNDE,Sundance Energy Inc. Common Stock,United States,Energy,Oil & Gas Production
SALM,Salem Media Group Inc. Class A Common Stock,United States,Consumer Services,Broadcasting
HSC,Harsco Corporation Common Stock,United States,Consumer Services,Diversified Commercial Services
CBZ,CBIZ Inc. Common Stock,United States,Miscellaneous,Business Services
SMTS,Sierra Metals Inc. Common Stock,,Basic Industries,Precious Metals
SLGN,Silgan Holdings Inc. Common Stock,United States,Consumer Durables,Containers/Packaging
PBTS,Powerbridge Technologies Co. Ltd. Ordinary Shares,China,Technology,EDP Services
NVCR,NovoCure Limited Ordinary Shares,Jersey,Health Care,Medical/Dental Instruments
GTES,Gates Industrial Corporation plc Ordinary Shares,,Technology,Industrial Machinery/Components
PXS,Pyxis Tankers Inc. Common Stock,Greece,Transportation,Marine Transportation
ACIW,ACI Worldwide Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
EOLS,Evolus Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
FIXX,Homology Medicines Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
RMGB,RMG Acquisition Corp. II Class A Ordinary Shares,United States,Finance,Business Services
GSS,Golden Star Resources Ltd Common Stock,United States,Basic Industries,Precious Metals
HRTG,Heritage Insurance Holdings Inc. Common Stock,,Finance,Property-Casualty Insurers
VVNT,Vivint Smart Home Inc.,,Technology,EDP Services
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),,Technology,EDP Services
MMLP,Martin Midstream Partners L.P. Limited Partnership,United States,Energy,Oil Refining/Marketing
PCRX,Pacira BioSciences Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
ATNM,Actinium Pharmaceuticals Inc. (Delaware) Common Stock,United States,Health Care,Major Pharmaceuticals
PTY,Pimco Corporate & Income Opportunity Fund,United States,,
RPD,Rapid7 Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
PTGX,Protagonist Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CLLS,Cellectis S.A. American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AAN,Aarons Holdings Company Inc. Common Stock,United States,Technology,Diversified Commercial Services
MAN,ManpowerGroup Common Stock,United States,Technology,Professional Services
TSRI,TSR Inc. Common Stock,United States,Technology,EDP Services
DBDR,Roman DBDR Tech Acquisition Corp. Class A Common Stock,United States,Finance,Business Services
PASG,Passage Bio Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VRA,Vera Bradley Inc. Common Stock,United States,Consumer Non-Durables,Apparel
SAFM,Sanderson Farms Inc. Common Stock,United States,Consumer Non-Durables,Meat/Poultry/Fish
PAX,Patria Investments Limited Class A Common Shares,Cayman Islands,Finance,Investment Managers
UTZ,Utz Brands Inc Class A Common Stock,United States,Consumer Non-Durables,Packaged Foods
STCN,Steel Connect Inc. Common Stock,United States,Miscellaneous,Business Services
WK,Workiva Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
TRUE,TrueCar Inc. Common Stock,United States,Technology,Computer Software: Programming Data Processing
GTLS,Chart Industries Inc. Common Stock,United States,Capital Goods,Metal Fabrications
PSO,Pearson Plc Common Stock,United Kingdom,Consumer Services,Books
SMCI,Super Micro Computer Inc. Common Stock,United States,Technology,Computer Manufacturing
COLL,Collegium Pharmaceutical Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
IFMK,iFresh Inc. Common Stock,United States,Consumer Services,Food Chains
GLOP,GasLog Partners LP Common Units representing limited partnership interests,,Consumer Services,Marine Transportation
VRNA,Verona Pharma plc American Depositary Share,United Kingdom,Health Care,Major Pharmaceuticals
MLHR,Herman Miller Inc. Common Stock,United States,Consumer Durables,Office Equipment/Supplies/Services
WBS,Webster Financial Corporation Common Stock,United States,Finance,Major Banks
NMCI,Navios Maritime Containers L.P. Common Units,Monaco,Transportation,Marine Transportation
UBSI,United Bankshares Inc. Common Stock,United States,Finance,Major Banks
AFI,Armstrong Flooring Inc. Common Stock,,Consumer Non-Durables,Plastic Products
IMO,Imperial Oil Limited Common Stock,Canada,Energy,Integrated oil Companies
SON,Sonoco Products Company Common Stock,United States,Consumer Durables,Containers/Packaging
EVBG,Everbridge Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
FURY,Fury Gold Mines Limited Common Shares,,Basic Industries,Precious Metals
EIGI,Endurance International Group Holdings Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
TSE,Trinseo S.A. Ordinary Shares,,Basic Industries,Major Chemicals
DNP,DNP Select Income Fund Inc. Common Stock,United States,,
ABST,Absolute Software Corporation Common Stock,Canada,Technology,Computer Software: Prepackaged Software
HIO,Western Asset High Income Opportunity Fund Inc. Common Stock,United States,,
SYPR,Sypris Solutions Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
QUOT,Quotient Technology Inc. Common Stock,,Consumer Services,Advertising
AWP,Aberdeen Global Premier Properties Fund Common Shares of Beneficial Interest,United States,,
WRI,Weingarten Realty Investors Common Stock,United States,Consumer Services,Real Estate Investment Trusts
TYHT,Shineco Inc. Common Stock,China,Consumer Non-Durables,Farming/Seeds/Milling
WAT,Waters Corporation Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
SYRS,Syros Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
THM,International Tower Hill Mines Ltd. Ordinary Shares (Canada),Canada,Basic Industries,Precious Metals
PEGA,Pegasystems Inc. Common Stock,United States,Technology,EDP Services
EVV,Eaton Vance Limited Duration Income Fund Common Shares of Beneficial Interest,United States,,
SEAH,Sports Entertainment Acquisition Corp. Class A Common Stock,United States,Finance,Business Services
FHB,First Hawaiian Inc. Common Stock,United States,Finance,Major Banks
SNDE,Sundance Energy Inc. Common Stock,United States,Energy,Oil & Gas Production
SALM,Salem Media Group Inc. Class A Common Stock,United States,Consumer Services,Broadcasting
HSC,Harsco Corporation Common Stock,United States,Consumer Services,Diversified Commercial Services
CBZ,CBIZ Inc. Common Stock,United States,Miscellaneous,Business Services
SMTS,Sierra Metals Inc. Common Stock,,Basic Industries,Precious Metals
SLGN,Silgan Holdings Inc. Common Stock,United States,Consumer Durables,Containers/Packaging
PBTS,Powerbridge Technologies Co. Ltd. Ordinary Shares,China,Technology,EDP Services
NVCR,NovoCure Limited Ordinary Shares,Jersey,Health Care,Medical/Dental Instruments
GTES,Gates Industrial Corporation plc Ordinary Shares,,Technology,Industrial Machinery/Components
PXS,Pyxis Tankers Inc. Common Stock,Greece,Transportation,Marine Transportation
ACIW,ACI Worldwide Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
EOLS,Evolus Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
FIXX,Homology Medicines Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
RMGB,RMG Acquisition Corp. II Class A Ordinary Shares,United States,Finance,Business Services
GSS,Golden Star Resources Ltd Common Stock,United States,Basic Industries,Precious Metals
HRTG,Heritage Insurance Holdings Inc. Common Stock,,Finance,Property-Casualty Insurers
VVNT,Vivint Smart Home Inc.,,Technology,EDP Services
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),,Technology,EDP Services
MMLP,Martin Midstream Partners L.P. Limited Partnership,United States,Energy,Oil Refining/Marketing
PCRX,Pacira BioSciences Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
ATNM,Actinium Pharmaceuticals Inc. (Delaware) Common Stock,United States,Health Care,Major Pharmaceuticals
PTY,Pimco Corporate & Income Opportunity Fund,United States,,
RPD,Rapid7 Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
PTGX,Protagonist Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CLLS,Cellectis S.A. American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AAN,Aarons Holdings Company Inc. Common Stock,United States,Technology,Diversified Commercial Services
MAN,ManpowerGroup Common Stock,United States,Technology,Professional Services
TSRI,TSR Inc. Common Stock,United States,Technology,EDP Services
DBDR,Roman DBDR Tech Acquisition Corp. Class A Common Stock,United States,Finance,Business Services
PASG,Passage Bio Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VRA,Vera Bradley Inc. Common Stock,United States,Consumer Non-Durables,Apparel
SAFM,Sanderson Farms Inc. Common Stock,United States,Consumer Non-Durables,Meat/Poultry/Fish
PAX,Patria Investments Limited Class A Common Shares,Cayman Islands,Finance,Investment Managers
UTZ,Utz Brands Inc Class A Common Stock,United States,Consumer Non-Durables,Packaged Foods
STCN,Steel Connect Inc. Common Stock,United States,Miscellaneous,Business Services
WK,Workiva Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
TRUE,TrueCar Inc. Common Stock,United States,Technology,Computer Software: Programming Data Processing
GTLS,Chart Industries Inc. Common Stock,United States,Capital Goods,Metal Fabrications
PSO,Pearson Plc Common Stock,United Kingdom,Consumer Services,Books
SMCI,Super Micro Computer Inc. Common Stock,United States,Technology,Computer Manufacturing
COLL,Collegium Pharmaceutical Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
IFMK,iFresh Inc. Common Stock,United States,Consumer Services,Food Chains
GLOP,GasLog Partners LP Common Units representing limited partnership interests,,Consumer Services,Marine Transportation
VRNA,Verona Pharma plc American Depositary Share,United Kingdom,Health Care,Major Pharmaceuticals
MLHR,Herman Miller Inc. Common Stock,United States,Consumer Durables,Office Equipment/Supplies/Services
WBS,Webster Financial Corporation Common Stock,United States,Finance,Major Banks
NMCI,Navios Maritime Containers L.P. Common Units,Monaco,Transportation,Marine Transportation
UBSI,United Bankshares Inc. Common Stock,United States,Finance,Major Banks
AFI,Armstrong Flooring Inc. Common Stock,,Consumer Non-Durables,Plastic Products
IMO,Imperial Oil Limited Common Stock,Canada,Energy,Integrated oil Companies
SON,Sonoco Products Company Common Stock,United States,Consumer Durables,Containers/Packaging
EVBG,Everbridge Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
FURY,Fury Gold Mines Limited Common Shares,,Basic Industries,Precious Metals
EIGI,Endurance International Group Holdings Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
TSE,Trinseo S.A. Ordinary Shares,,Basic Industries,Major Chemicals
DNP,DNP Select Income Fund Inc. Common Stock,United States,,
ABST,Absolute Software Corporation Common Stock,Canada,Technology,Computer Software: Prepackaged Software
HIO,Western Asset High Income Opportunity Fund Inc. Common Stock,United States,,
SYPR,Sypris Solutions Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
QUOT,Quotient Technology Inc. Common Stock,,Consumer Services,Advertising
AWP,Aberdeen Global Premier Properties Fund Common Shares of Beneficial Interest,United States,,
WRI,Weingarten Realty Investors Common Stock,United States,Consumer Services,Real Estate Investment Trusts
TYHT,Shineco Inc. Common Stock,China,Consumer Non-Durables,Farming/Seeds/Milling
WAT,Waters Corporation Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
SYRS,Syros Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
THM,International Tower Hill Mines Ltd. Ordinary Shares (Canada),Canada,Basic Industries,Precious Metals
PEGA,Pegasystems Inc. Common Stock,United States,Technology,EDP Services
EVV,Eaton Vance Limited Duration Income Fund Common Shares of Beneficial Interest,United States,,
SEAH,Sports Entertainment Acquisition Corp. Class A Common Stock,United States,Finance,Business Services
FHB,First Hawaiian Inc. Common Stock,United States,Finance,Major Banks
SNDE,Sundance Energy Inc. Common Stock,United States,Energy,Oil & Gas Production
SALM,Salem Media Group Inc. Class A Common Stock,United States,Consumer Services,Broadcasting
HSC,Harsco Corporation Common Stock,United States,Consumer Services,Diversified Commercial Services
CBZ,CBIZ Inc. Common Stock,United States,Miscellaneous,Business Services
SMTS,Sierra Metals Inc. Common Stock,,Basic Industries,Precious Metals
SLGN,Silgan Holdings Inc. Common Stock,United States,Consumer Durables,Containers/Packaging
PBTS,Powerbridge Technologies Co. Ltd. Ordinary Shares,China,Technology,EDP Services
NVCR,NovoCure Limited Ordinary Shares,Jersey,Health Care,Medical/Dental Instruments
GTES,Gates Industrial Corporation plc Ordinary Shares,,Technology,Industrial Machinery/Components
PXS,Pyxis Tankers Inc. Common Stock,Greece,Transportation,Marine Transportation
ACIW,ACI Worldwide Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
EOLS,Evolus Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
FIXX,Homology Medicines Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
RMGB,RMG Acquisition Corp. II Class A Ordinary Shares,United States,Finance,Business Services
GSS,Golden Star Resources Ltd Common Stock,United States,Basic Industries,Precious Metals
HRTG,Heritage Insurance Holdings Inc. Common Stock,,Finance,Property-Casualty Insurers
VVNT,Vivint Smart Home Inc.,,Technology,EDP Services
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),,Technology,EDP Services
MMLP,Martin Midstream Partners L.P. Limited Partnership,United States,Energy,Oil Refining/Marketing
PCRX,Pacira BioSciences Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
ATNM,Actinium Pharmaceuticals Inc. (Delaware) Common Stock,United States,Health Care,Major Pharmaceuticals
PTY,Pimco Corporate & Income Opportunity Fund,United States,,
RPD,Rapid7 Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
PTGX,Protagonist Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CLLS,Cellectis S.A. American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AAN,Aarons Holdings Company Inc. Common Stock,United States,Technology,Diversified Commercial Services
MAN,ManpowerGroup Common Stock,United States,Technology,Professional Services
TSRI,TSR Inc. Common Stock,United States,Technology,EDP Services
DBDR,Roman DBDR Tech Acquisition Corp. Class A Common Stock,United States,Finance,Business Services
PASG,Passage Bio Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VRA,Vera Bradley Inc. Common Stock,United States,Consumer Non-Durables,Apparel
SAFM,Sanderson Farms Inc. Common Stock,United States,Consumer Non-Durables,Meat/Poultry/Fish
PAX,Patria Investments Limited Class A Common Shares,Cayman Islands,Finance,Investment Managers
UTZ,Utz Brands Inc Class A Common Stock,United States,Consumer Non-Durables,Packaged Foods
STCN,Steel Connect Inc. Common Stock,United States,Miscellaneous,Business Services
WK,Workiva Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
TRUE,TrueCar Inc. Common Stock,United States,Technology,Computer Software: Programming Data Processing
GTLS,Chart Industries Inc. Common Stock,United States,Capital Goods,Metal Fabrications
PSO,Pearson Plc Common Stock,United Kingdom,Consumer Services,Books
SMCI,Super Micro Computer Inc. Common Stock,United States,Technology,Computer Manufacturing
COLL,Collegium Pharmaceutical Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
IFMK,iFresh Inc. Common Stock,United States,Consumer Services,Food Chains
GLOP,GasLog Partners LP Common Units representing limited partnership interests,,Consumer Services,Marine Transportation
VRNA,Verona Pharma plc American Depositary Share,United Kingdom,Health Care,Major Pharmaceuticals
MLHR,Herman Miller Inc. Common Stock,United States,Consumer Durables,Office Equipment/Supplies/Services
WBS,Webster Financial Corporation Common Stock,United States,Finance,Major Banks
NMCI,Navios Maritime Containers L.P. Common Units,Monaco,Transportation,Marine Transportation
UBSI,United Bankshares Inc. Common Stock,United States,Finance,Major Banks
AFI,Armstrong Flooring Inc. Common Stock,,Consumer Non-Durables,Plastic Products
IMO,Imperial Oil Limited Common Stock,Canada,Energy,Integrated oil Companies
SON,Sonoco Products Company Common Stock,United States,Consumer Durables,Containers/Packaging
EVBG,Everbridge Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
FURY,Fury Gold Mines Limited Common Shares,,Basic Industries,Precious Metals
EIGI,Endurance International Group Holdings Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
TSE,Trinseo S.A. Ordinary Shares,,Basic Industries,Major Chemicals
DNP,DNP Select Income Fund Inc. Common Stock,United States,,
ABST,Absolute Software Corporation Common Stock,Canada,Technology,Computer Software: Prepackaged Software
HIO,Western Asset High Income Opportunity Fund Inc. Common Stock,United States,,
SYPR,Sypris Solutions Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
QUOT,Quotient Technology Inc. Common Stock,,Consumer Services,Advertising
AWP,Aberdeen Global Premier Properties Fund Common Shares of Beneficial Interest,United States,,
WRI,Weingarten Realty Investors Common Stock,United States,Consumer Services,Real Estate Investment Trusts
TYHT,Shineco Inc. Common Stock,China,Consumer Non-Durables,Farming/Seeds/Milling
WAT,Waters Corporation Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
SYRS,Syros Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
THM,International Tower Hill Mines Ltd. Ordinary Shares (Canada),Canada,Basic Industries,Precious Metals
PEGA,Pegasystems Inc. Common Stock,United States,Technology,EDP Services
EVV,Eaton Vance Limited Duration Income Fund Common Shares of Beneficial Interest,United States,,
SEAH,Sports Entertainment Acquisition Corp. Class A Common Stock,United States,Finance,Business Services
FHB,First Hawaiian Inc. Common Stock,United States,Finance,Major Banks
SNDE,Sundance Energy Inc. Common Stock,United States,Energy,Oil & Gas Production
SALM,Salem Media Group Inc. Class A Common Stock,United States,Consumer Services,Broadcasting
HSC,Harsco Corporation Common Stock,United States,Consumer Services,Diversified Commercial Services
CBZ,CBIZ Inc. Common Stock,United States,Miscellaneous,Business Services
SMTS,Sierra Metals Inc. Common Stock,,Basic Industries,Precious Metals
SLGN,Silgan Holdings Inc. Common Stock,United States,Consumer Durables,Containers/Packaging
PBTS,Powerbridge Technologies Co. Ltd. Ordinary Shares,China,Technology,EDP Services
NVCR,NovoCure Limited Ordinary Shares,Jersey,Health Care,Medical/Dental Instruments
GTES,Gates Industrial Corporation plc Ordinary Shares,,Technology,Industrial Machinery/Components
PXS,Pyxis Tankers Inc. Common Stock,Greece,Transportation,Marine Transportation
ACIW,ACI Worldwide Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
EOLS,Evolus Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
